User ID,Vehicle Model,Battery Capacity (kWh),Updated Battery Capacity (kWh),Battery Capacity with Degradation Min (kWh),Battery Capacity with Degradation Max (kWh),Charging Station ID,Charging Station Location,Region,Country,City Latitude,City Longitude,Charging Start Time,Charging End Time,Charging Date,Charging Starting Hour,Charging Ending Hour,Charging Duration (hours),Time of Day,Day of Week,Weekend,Holiday,Energy Consumed (kWh),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),State of Charge Difference (%),State of Charge Category,Distance Driven (since last charge) (km),Temperature (°C),Charging Cost (USD),Vehicle Age (years),Charger Type,User Type,Is Energy Valid?,Is DC Fast Valid?
983,BMW i3,104.000273060206,29.519454768872905,16.91264226294454,37.96348422852445,120,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-10 22:00:00,2024-02-11 00:18:00,2024-02-10,22:00:00,00:18:00,3.303450539696576,Afternoon,Tuesday,No,No,65.93421330641783,38.53754360884597,19.680300050248476,54.407086555155765,34.72678650490729,Medium,38.46487944542493,-23.1131450369942,11.902069959786164,7.0,Level 2,Commuter,No,Yes
984,Nissan Leaf,75.0,29.593867009476092,23.2854,60.15395,277,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-10 23:00:00,2024-02-11 00:30:00,2024-02-10,23:00:00,00:30:00,0.1653938787380431,Evening,Saturday,Yes,No,26.75691987130609,6.239252739553471,66.7905157286936,91.0452914350937,24.254775706400096,Low,77.15463655728422,-4.933059656867332,9.580137321363118,2.0,Level 1,Long-Distance Traveler,Yes,Yes
985,Chevy Bolt,62.0,59.04356144861528,58.2135,63.064625,18,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-11 00:00:00,2024-02-11 03:17:00,2024-02-11,00:00:00,03:17:00,3.394938347975785,Morning,Saturday,Yes,No,8.823831028083502,25.603799331857445,48.18912195073626,50.21731519038062,2.0281932396443594,Low,78.59818077189941,-13.515825047503252,22.208705251796097,2.0,Level 1,Commuter,Yes,Yes
986,Chevy Bolt,100.0,57.142596832347316,54.798495289808436,59.36503656395914,431,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-11 01:00:00,2024-02-11 02:13:00,2024-02-11,01:00:00,02:13:00,3.8052322921511257,Night,Friday,No,No,73.78086491491091,46.80571252211528,50.13370089419836,87.3185327229395,37.18483182874113,Medium,16.726747849968987,2.594980878533776,13.465962679397563,6.0,Level 1,Long-Distance Traveler,No,Yes
987,Hyundai Kona,62.0,39.2,39.2,64.8,198,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-11 02:00:00,2024-02-11 05:01:00,2024-02-11,02:00:00,05:01:00,3.1485867738246958,Afternoon,Monday,No,No,26.510946858011508,28.53131850003748,65.58060133714983,76.29116197989212,10.710560642742294,Low,292.32106847912405,-9.767397702322967,10.128403692347904,0.0,DC Fast Charger,Casual Driver,Yes,No
988,BMW i3,100.0,29.519454768872905,16.91264226294454,37.96348422852445,57,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-11 03:00:00,2024-02-11 06:28:00,2024-02-11,03:00:00,06:28:00,3.577530942531314,Morning,Saturday,Yes,No,77.63851676623986,8.125454971256818,23.244547367871437,94.69156133251312,71.44701396464168,High,67.03337523282886,-19.659051728401565,33.52441775674893,7.0,Level 2,Commuter,No,Yes
989,Chevy Bolt,100.0,54.96515620925594,51.0914649256805,55.34908700282054,93,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-11 04:00:00,2024-02-11 07:35:00,2024-02-11,04:00:00,07:35:00,3.3707680458935494,Evening,Sunday,Yes,No,78.13016919490377,3.984866071006567,57.11198523848862,66.24176289035326,9.129777651864636,Low,115.00281456100863,-10.391328812399756,9.48731331959088,10.634574407416032,Level 1,Casual Driver,No,Yes
990,Nissan Leaf,91.92323205405889,32.256879006500924,22.936118999999998,59.25164074999999,19,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-11 05:00:00,2024-02-11 08:10:00,2024-02-11,05:00:00,08:10:00,3.2474971104825423,Evening,Sunday,Yes,No,5.602389790671721,16.323426565043984,43.65117260522543,58.44514370032261,14.793971095097177,Low,54.31966216405416,-18.19417381636133,30.14974461640369,3.0,DC Fast Charger,Casual Driver,Yes,No
991,Nissan Leaf,85.0,32.256879006500924,22.936118999999998,59.25164074999999,384,New York,New York,United States,40.7128,-74.006,2024-02-11 06:00:00,2024-02-11 06:45:00,2024-02-11,06:00:00,06:45:00,1.1522928608565994,Evening,Wednesday,No,No,20.09377734133772,46.35099882248561,18.696751984011428,97.36484816964293,78.6680961856315,High,68.59337619081128,-1.834759196362972,22.70277601585436,3.0,Level 1,Commuter,Yes,Yes
992,Chevy Bolt,100.0,56.670281216428904,53.97651786046131,58.474561015499745,353,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-11 07:00:00,2024-02-11 07:51:00,2024-02-11,07:00:00,07:51:00,1.2233552822617653,Evening,Wednesday,No,No,40.27604440348503,3.827057840993469,82.21746679952676,89.20784953728413,6.990382737757372,Low,23.2274695958545,-5.1148773856974215,20.63337035614954,7.0,Level 1,Long-Distance Traveler,Yes,Yes
993,BMW i3,75.0,22.12491757951949,18.24023,40.943495000000006,193,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-11 08:00:00,2024-02-11 09:26:00,2024-02-11,08:00:00,09:26:00,3.737052894016936,Night,Monday,No,No,53.95698169820941,17.874744589794915,89.97564874838083,95.03577021009548,5.060121461714644,Low,17.094461724531058,-13.999965343515719,14.88744925604982,2.0,Level 2,Long-Distance Traveler,No,Yes
994,Nissan Leaf,62.0,34.83334202353788,22.592077215,58.36286613875,237,New York,New York,United States,40.7128,-74.006,2024-02-11 09:00:00,2024-02-11 10:31:00,2024-02-11,09:00:00,10:31:00,3.0746734221595973,Afternoon,Tuesday,No,No,60.61379392452427,20.91795172247681,54.46997534613716,78.51051530366115,24.04053995752399,Low,103.50936658754247,0.29146050413265656,12.5081955484105,4.0,DC Fast Charger,Commuter,No,No
995,Hyundai Kona,75.0,46.50069391286708,36.3468868927325,60.083629353292494,387,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-11 10:00:00,2024-02-11 12:16:00,2024-02-11,10:00:00,12:16:00,3.8048289639024975,Night,Wednesday,No,No,63.30842211900583,6.452270808883824,59.29101877595426,84.99521399071405,25.704195214759793,Low,170.1479702664298,-2.457391355424675,25.094273282090768,5.0,Level 1,Long-Distance Traveler,No,Yes
996,Nissan Leaf,75.0,37.32525335228727,22.253196056774996,57.487423146668746,426,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-11 11:00:00,2024-02-11 14:59:00,2024-02-11,11:00:00,14:59:00,0.8730910744027252,Afternoon,Monday,No,No,38.60563636862258,33.68293022414009,33.74868999728057,70.86209993313832,37.11340993585775,Medium,223.2968421241796,-19.32278601761875,33.724529270012226,5.0,Level 1,Long-Distance Traveler,Yes,Yes
997,Tesla Model 3,62.0,59.053083893449475,46.36082511828125,76.03175319398125,277,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-11 12:00:00,2024-02-11 13:40:00,2024-02-11,12:00:00,13:40:00,3.942321823588556,Morning,Monday,No,No,65.60582507754691,7.330086292613371,17.409983974225376,91.29622820100433,73.88624422677896,High,81.04832191522404,-16.75146080430723,21.663312566362286,5.0,DC Fast Charger,Casual Driver,No,No
998,Tesla Model 3,85.0,59.053083893449475,46.36082511828125,76.03175319398125,227,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-11 13:00:00,2024-02-11 14:59:00,2024-02-11,13:00:00,14:59:00,1.5627877600816036,Morning,Friday,No,No,46.61987332807575,7.38868633786724,59.04290082900266,70.09449291993268,11.051592090930015,Low,210.7494443666301,-18.033753790061937,16.706821284341984,5.0,DC Fast Charger,Long-Distance Traveler,Yes,No
1000,Chevy Bolt,100.0,56.670281216428904,53.97651786046131,58.474561015499745,40,New York,New York,United States,40.7128,-74.006,2024-02-11 15:00:00,2024-02-11 16:39:00,2024-02-11,15:00:00,16:39:00,0.9271524671043444,Evening,Friday,No,No,24.87454059878397,11.441407583369728,33.94560873113889,58.13513510158474,24.189526370445847,Low,60.81189003851615,-13.400531425122626,19.970393037401173,7.0,Level 1,Commuter,Yes,Yes
1001,BMW i3,62.0,29.519454768872905,16.91264226294454,37.96348422852445,323,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-11 16:00:00,2024-02-11 16:59:00,2024-02-11,16:00:00,16:59:00,1.925077717311921,Morning,Saturday,Yes,No,54.36218573947502,36.36127862677181,46.38733766985727,77.34027871043172,30.95294104057445,Medium,294.4762263745805,-0.28989240249711146,26.478708183691342,7.0,Level 2,Casual Driver,No,Yes
1002,BMW i3,50.0,29.519454768872905,16.91264226294454,37.96348422852445,153,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-11 17:00:00,2024-02-11 19:12:00,2024-02-11,17:00:00,19:12:00,2.6345294176538347,Night,Tuesday,No,No,6.443672288667047,14.992418440021032,81.59731029150917,84.92637814847063,3.3290678569614585,Low,11.742221498100374,-20.152947404029305,8.85537738528694,7.0,Level 1,Long-Distance Traveler,Yes,Yes
1003,BMW i3,75.0,20.55466411276861,18.507095585428406,41.54252306941908,127,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-11 18:00:00,2024-02-11 21:00:00,2024-02-11,18:00:00,21:00:00,2.4068069239659198,Afternoon,Tuesday,No,No,28.215649389656605,23.693078848689176,18.51710428701412,86.57990242690329,68.06279813988917,Medium,293.58197659030856,-1.753338154706281,26.55168286855564,1.0389732985088886,Level 2,Commuter,No,Yes
1004,BMW i3,75.0,26.712884473815517,17.43167024447375,39.12853639982937,237,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-11 19:00:00,2024-02-11 20:01:00,2024-02-11,19:00:00,20:01:00,2.711851128865101,Morning,Tuesday,No,No,42.2855347814151,19.16718327808918,89.03952891250614,98.83105506756796,9.791526155061817,Low,52.38329858962317,3.2789006695508625,12.96377159430414,5.0,Level 1,Long-Distance Traveler,No,Yes
1005,Hyundai Kona,85.0,39.2,39.2,64.8,486,New York,New York,United States,40.7128,-74.006,2024-02-11 20:00:00,2024-02-11 21:55:00,2024-02-11,20:00:00,21:55:00,1.5060998972642905,Afternoon,Monday,No,No,76.1733008089697,28.587452781207983,56.06768463228563,93.03849523640392,36.970810604118284,Medium,369.85352357458913,-7.752724404559719,17.683770820483392,0.0,DC Fast Charger,Casual Driver,No,No
1006,Hyundai Kona,75.0,44.17502307278871,37.29037012249934,61.64326489637646,493,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-11 21:00:00,2024-02-11 22:26:00,2024-02-11,21:00:00,22:26:00,0.7869547856185278,Evening,Monday,No,No,34.99715934379533,20.394976393778617,67.94804573171436,68.91614283358405,0.968097101869688,Low,283.04991635004365,2.352782173999878,8.163073829036938,3.30440809594731,Level 2,Casual Driver,Yes,Yes
1007,Nissan Leaf,75.0,29.593867009476092,23.2854,60.15395,55,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-11 22:00:00,2024-02-12 00:18:00,2024-02-11,22:00:00,00:18:00,2.1900500909468525,Afternoon,Friday,No,No,26.509679689140484,25.603799331857445,69.67340887703197,79.50037016517598,9.826961288144005,Low,14.448391031296484,-15.845293561962693,24.68663674074483,2.0,DC Fast Charger,Casual Driver,Yes,No
1008,Tesla Model 3,50.0,52.057506857122256,49.206804667164704,80.69915965415012,468,New York,New York,United States,40.7128,-74.006,2024-02-11 23:00:00,2024-02-11 23:38:00,2024-02-11,23:00:00,23:38:00,1.6847005049924406,Morning,Wednesday,No,No,34.95512440558501,12.02937482597922,65.08674311260134,78.37929074218383,13.292547629582486,Low,262.09152432590065,-15.030221077655098,9.964164321436323,1.0580566671707403,Level 1,Casual Driver,Yes,Yes
1009,BMW i3,50.0,26.712884473815517,17.43167024447375,39.12853639982937,436,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-12 00:00:00,2024-02-12 01:00:00,2024-02-12,00:00:00,01:00:00,0.9227646505635444,Afternoon,Sunday,Yes,No,62.0462303749696,18.562655792808293,77.93392383324964,88.39122579769648,10.457301964446842,Low,43.027865145970566,-18.314690883863282,37.54757320064963,5.0,DC Fast Charger,Casual Driver,No,Yes
1010,Nissan Leaf,50.0,34.83334202353788,22.592077215,58.36286613875,172,New York,New York,United States,40.7128,-74.006,2024-02-12 01:00:00,2024-02-12 02:40:00,2024-02-12,01:00:00,02:40:00,2.0146280418884985,Morning,Saturday,Yes,No,69.8745479772151,16.510459616824008,40.28184347706025,72.00903871751785,31.727195240457604,Medium,245.0759176334213,-16.237221417680715,6.585619842140901,4.0,Level 2,Casual Driver,No,Yes
1011,Tesla Model 3,100.0,62.22051702857705,44.98043155038442,73.76790774263044,109,New York,New York,United States,40.7128,-74.006,2024-02-12 02:00:00,2024-02-12 04:46:00,2024-02-12,02:00:00,04:46:00,3.313162432081679,Morning,Saturday,Yes,No,10.43167346455136,31.39207659559448,47.66326224337725,72.19157526460326,24.528313021226012,Low,227.13883935809403,-14.753355329823446,38.60614035514166,7.0,Level 2,Commuter,Yes,Yes
1012,Chevy Bolt,50.0,58.56671329032906,57.34029749999999,62.118655624999995,354,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-12 03:00:00,2024-02-12 03:42:00,2024-02-12,03:00:00,03:42:00,3.427368711002069,Morning,Tuesday,No,No,46.53802191715521,7.195331905849656,78.59233355708729,82.77998846130095,4.187654904213659,Low,150.652430198049,-1.4589742212942605,34.71146140940483,3.0,DC Fast Charger,Casual Driver,Yes,No
1013,Hyundai Kona,50.0,42.28273461691021,38.03282,62.87058,469,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-12 04:00:00,2024-02-12 07:35:00,2024-02-12,04:00:00,07:35:00,3.949096248516374,Night,Saturday,Yes,No,53.20639354696602,47.633710498339866,82.90492657405008,91.6032987741045,8.698372200054422,Low,146.68151168087584,-11.447931007899042,33.42375184387551,2.0,Level 1,Long-Distance Traveler,No,Yes
1014,Tesla Model 3,62.0,57.37526105422927,47.06682753125,77.18959715125,184,New York,New York,United States,40.7128,-74.006,2024-02-12 05:00:00,2024-02-12 07:40:00,2024-02-12,05:00:00,07:40:00,1.0886677454988911,Evening,Thursday,No,No,42.69140537961698,43.48715172310706,30.427474892039264,87.87726917429035,57.449794282251084,Medium,271.74834352573976,-23.085948151343338,21.46562098557709,4.0,Level 2,Long-Distance Traveler,Yes,Yes
1015,Chevy Bolt,50.0,57.142596832347316,54.798495289808436,59.36503656395914,439,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-12 06:00:00,2024-02-12 07:04:00,2024-02-12,06:00:00,07:04:00,2.735253160120939,Evening,Tuesday,No,No,26.967931002629683,15.822164791755156,71.87974605129378,94.0055082486268,22.125762197333017,Low,114.81643298894608,4.318905497826637,28.822012047316072,6.0,Level 1,Long-Distance Traveler,Yes,Yes
1016,Tesla Model 3,62.0,53.823643271137755,48.51125,79.55845,368,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-12 07:00:00,2024-02-12 07:50:00,2024-02-12,07:00:00,07:50:00,2.362047175321772,Afternoon,Sunday,Yes,No,68.51919496631803,48.5891782123757,68.4597533477996,92.96713396760146,24.50738061980185,Low,77.70809038327954,-19.03871061828896,33.00482798343796,2.0,Level 2,Long-Distance Traveler,No,Yes
1017,Hyundai Kona,100.0,49.056726718055494,35.26465833550139,58.2946392892982,471,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-12 08:00:00,2024-02-12 09:33:00,2024-02-12,08:00:00,09:33:00,5.444091595791992,Afternoon,Saturday,Yes,No,71.7085068763758,38.79607655154279,12.22342319736624,77.413347343374,65.18992414600775,Medium,181.08912606726616,-16.324374318248072,37.0958488332243,7.0,Level 1,Casual Driver,No,Yes
1018,Hyundai Kona,50.0,40.48218381721013,38.72051227254917,64.0073774301323,198,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-12 09:00:00,2024-02-12 11:04:00,2024-02-12,09:00:00,11:04:00,1.7737185188156643,Morning,Friday,No,No,79.24854612418856,33.00513137989047,51.37788920930001,73.60900224029965,22.231113030999637,Low,252.8396285449158,-10.813227683588774,13.89096924040641,0.8143144920347289,Level 1,Casual Driver,No,Yes
1020,BMW i3,86.09247991035157,28.140590409888617,17.170195190806645,38.54160835383193,373,New York,New York,United States,40.7128,-74.006,2024-02-12 11:00:00,2024-02-12 12:03:00,2024-02-12,11:00:00,12:03:00,2.8343115681998023,Afternoon,Monday,No,No,66.70625110738425,25.290644953249668,44.01342983894161,99.68968983185609,55.676259992914474,Medium,142.0756471546524,-0.28403773821963796,9.1568594529217,6.0,Level 1,Casual Driver,No,Yes
1021,Tesla Model 3,62.0,51.94664633052678,49.25,80.77,461,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-12 12:00:00,2024-02-12 14:30:00,2024-02-12,12:00:00,14:30:00,3.0979140825176104,Afternoon,Friday,No,No,30.773548133404887,49.75179689755983,2.481152833456981,83.48486936458664,81.00371653112967,High,234.74660372234828,-10.66258191671112,13.851369572162998,1.0,Level 2,Long-Distance Traveler,Yes,Yes
1022,Tesla Model 3,50.0,50.0,50.0,82.0,497,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-12 13:00:00,2024-02-12 16:12:00,2024-02-12,13:00:00,16:12:00,2.3027112101525438,Evening,Friday,No,No,24.155781563888247,4.78414666269556,47.690745477713776,75.97116089477203,28.28041541705825,Low,289.84699681052945,-4.7761030361399355,13.896407311553824,0.0,DC Fast Charger,Commuter,Yes,No
1023,Chevy Bolt,62.0,56.670281216428904,53.97651786046131,58.474561015499745,87,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-12 14:00:00,2024-02-12 14:44:00,2024-02-12,14:00:00,14:44:00,3.3184757486494423,Morning,Friday,No,No,10.347606688667652,9.391635794111917,42.655342541761705,79.51109044035044,36.85574789858874,Medium,40.13576622891059,3.034836939355259,39.77677752374113,7.0,Level 2,Commuter,Yes,Yes
1024,Hyundai Kona,62.0,43.74157654648483,37.462327699999996,61.927521299999995,201,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-12 15:00:00,2024-02-12 17:29:00,2024-02-12,15:00:00,17:29:00,3.584508026255726,Afternoon,Thursday,No,No,26.30453465597864,49.88918287588557,52.29889078362029,71.43642102852772,19.13753024490743,Low,97.81842384060884,-0.32116659045215495,9.562222233186938,3.0,DC Fast Charger,Commuter,Yes,No
1025,Tesla Model 3,85.0,51.94664633052678,49.25,80.77,337,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-12 16:00:00,2024-02-12 18:05:00,2024-02-12,16:00:00,18:05:00,0.6687078471604287,Morning,Thursday,No,No,26.730320039666697,12.953727651636695,83.74328834590922,88.14544588814516,4.4021575422359405,Low,131.3975209739695,-20.33610441252153,26.764385527290678,1.0,DC Fast Charger,Commuter,Yes,Yes
1026,Hyundai Kona,50.0,39.2,39.2,64.8,322,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-12 17:00:00,2024-02-12 17:35:00,2024-02-12,17:00:00,17:35:00,3.691287395654341,Evening,Saturday,Yes,No,48.61478557078329,22.068883731114205,23.03568088220334,82.44163028037494,59.4059493981716,Medium,50.1344443370103,-11.161814615528435,31.499661710143023,0.0,Level 1,Casual Driver,No,Yes
1027,Tesla Model 3,85.0,50.0,50.0,82.0,275,New York,New York,United States,40.7128,-74.006,2024-02-12 18:00:00,2024-02-12 20:18:00,2024-02-12,18:00:00,20:18:00,1.3380403269013796,Evening,Tuesday,No,No,1.3302257390094765,23.292885323425644,86.16287277426302,89.96604740046648,3.8031746262034574,Low,324.5247971919714,-19.968652303543852,11.810863248824097,0.0,Level 1,Commuter,Yes,Yes
1028,Nissan Leaf,85.0,37.32525335228727,22.253196056774996,57.487423146668746,211,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-12 19:00:00,2024-02-12 21:06:00,2024-02-12,19:00:00,21:06:00,1.3243102972703742,Afternoon,Saturday,Yes,No,44.01595165676219,38.10527790601866,73.34621767453042,78.15992983033394,4.813712155803515,Low,78.1193777771749,-14.511368803331973,32.935373031196086,5.0,Level 2,Casual Driver,No,Yes
1029,BMW i3,85.0,22.12491757951949,18.24023,40.943495000000006,391,San Francisco,California,United States,37.7792588,-122.4193286,2024-02-12 20:00:00,2024-02-12 21:01:00,2024-02-12,20:00:00,21:01:00,1.6154592958648422,Afternoon,Saturday,Yes,No,18.433946311771635,22.32469710701733,53.517570863816445,95.64661186487156,42.129041001055114,Medium,104.375789483857,-0.8222658299137129,10.4061126193713,2.0,Level 2,Commuter,Yes,Yes
1030,Tesla Model 3,62.0,59.053083893449475,46.36082511828125,76.03175319398125,118,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-12 21:00:00,2024-02-13 00:29:00,2024-02-12,21:00:00,00:29:00,2.734672708146337,Evening,Saturday,Yes,No,37.70311871847127,34.72246309072786,46.5621884016344,52.45722719775885,5.895038796124446,Low,274.4585098167528,-14.070685325771077,24.67286655026255,5.0,Level 1,Casual Driver,Yes,Yes
1031,Hyundai Kona,100.0,40.76931706442143,38.612,63.827999999999996,191,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-12 22:00:00,2024-02-12 23:52:00,2024-02-12,22:00:00,23:52:00,0.182479566999436,Morning,Sunday,Yes,No,56.19836617198485,40.72369852949949,56.02945617422336,65.41417061782558,9.384714443602213,Low,39.67918932987936,1.1440785121070047,19.620836175531693,1.0,Level 2,Casual Driver,No,Yes
1032,Nissan Leaf,85.0,42.063208649538275,21.59060714418452,55.77573512247668,42,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-12 23:00:00,2024-02-13 02:05:00,2024-02-12,23:00:00,02:05:00,1.4872108780959543,Morning,Monday,No,No,73.27597597314914,23.324573102976085,21.88022093970054,78.60317582662809,56.72295488692755,Medium,152.25986699080715,-0.47347568315391836,23.61457791757127,7.0,Level 2,Long-Distance Traveler,No,Yes
1033,Tesla Model 3,100.0,53.823643271137755,48.51125,79.55845,42,New York,New York,United States,40.7128,-74.006,2024-02-13 00:00:00,2024-02-13 02:27:00,2024-02-13,00:00:00,02:27:00,7.635144759342236,Night,Friday,No,No,76.89240009827725,10.446145756658929,7.174271255012432,100.0,92.82572874498757,High,226.39489481465097,0.4903900961665286,39.79452835074204,2.0,Level 1,Casual Driver,No,Yes
1034,Chevy Bolt,75.0,59.52135098914481,59.1,64.025,315,New York,New York,United States,40.7128,-74.006,2024-02-13 01:00:00,2024-02-13 04:41:00,2024-02-13,01:00:00,04:41:00,1.628740264248428,Evening,Wednesday,No,No,23.92505033099207,42.92910573577623,52.63858939356436,69.67036362566304,17.031774232098684,Low,219.75471591430932,3.4782493516849615,21.828087774303864,1.0,DC Fast Charger,Commuter,Yes,No
1035,BMW i3,50.0,18.8,18.8,42.2,276,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-13 02:00:00,2024-02-13 03:48:00,2024-02-13,02:00:00,03:48:00,0.7201439016240072,Afternoon,Sunday,Yes,No,50.48944002879003,42.7873881539225,62.63636323265228,65.93591222057864,3.2995489879263644,Low,221.59178838790848,-1.3360066890884623,15.838075793064563,0.0,Level 1,Commuter,No,Yes
1036,Tesla Model 3,60.65969098050447,53.30480131831166,48.71705781654844,79.89597481913944,329,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-13 03:00:00,2024-02-13 04:47:00,2024-02-13,03:00:00,04:47:00,1.272887205572356,Evening,Tuesday,No,No,66.09153402649976,37.60056305645556,42.30136723646485,70.72631713302562,28.42494989656077,Low,167.6635290519136,-12.247819761812762,14.806468044597606,1.719888607934359,Level 2,Casual Driver,No,Yes
1037,Nissan Leaf,62.0,26.842267517500556,23.64,61.07,17,New York,New York,United States,40.7128,-74.006,2024-02-13 04:00:00,2024-02-13 06:56:00,2024-02-13,04:00:00,06:56:00,5.50549584194873,Afternoon,Tuesday,No,No,6.918423739637612,49.06109056457552,24.66584337799686,70.79175612164657,46.12591274364971,Medium,196.346641449111,-3.2202563797469788,9.213901141845325,1.0,DC Fast Charger,Casual Driver,Yes,No
1038,Chevy Bolt,100.0,58.56671329032906,57.34029749999999,62.118655624999995,283,New York,New York,United States,40.7128,-74.006,2024-02-13 05:00:00,2024-02-13 07:16:00,2024-02-13,05:00:00,07:16:00,1.5822270778526433,Morning,Friday,No,No,42.69140537961698,46.92222428796351,63.28981306801092,65.78901522891722,2.4992021609063,Low,161.63644457813098,-17.238950875408946,23.954339158165645,3.0,Level 1,Casual Driver,Yes,Yes
1039,Nissan Leaf,85.0,37.32525335228727,22.253196056774996,57.487423146668746,431,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-02-13 06:00:00,2024-02-13 08:35:00,2024-02-13,06:00:00,08:35:00,1.9937683956108183,Afternoon,Tuesday,No,No,61.03806279047378,41.54944191942096,33.06564163338204,56.79590134724898,23.730259713866936,Low,95.5285824624064,-2.7469288062345556,35.55107474861104,5.0,DC Fast Charger,Casual Driver,No,No
1040,Nissan Leaf,85.0,29.593867009476092,23.2854,60.15395,258,New York,New York,United States,40.7128,-74.006,2024-02-13 07:00:00,2024-02-13 07:44:00,2024-02-13,07:00:00,07:44:00,2.129584266932735,Night,Friday,No,No,64.22961963559717,18.162629025176784,83.32298244816201,83.79553659011722,0.4725541419552144,Low,171.2240953918582,-9.785503800523188,14.8310427813382,2.0,Level 2,Long-Distance Traveler,No,Yes
1041,Chevy Bolt,50.0,56.670281216428904,53.97651786046131,58.474561015499745,63,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-13 08:00:00,2024-02-13 10:43:00,2024-02-13,08:00:00,10:43:00,2.041257190991683,Morning,Tuesday,No,No,44.88676331081039,28.977394499900573,70.54283762212998,81.95826163628871,11.41542401415873,Low,184.68996325710148,-5.136821305522534,7.093616314970899,7.0,DC Fast Charger,Long-Distance Traveler,Yes,No
1042,Nissan Leaf,100.0,39.73456983921888,21.91939811592337,56.62511179946871,62,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-13 09:00:00,2024-02-13 10:42:00,2024-02-13,09:00:00,10:42:00,3.2053484932274814,Night,Saturday,Yes,No,58.94085857253415,43.70221210436277,82.36033129744631,92.03577293542216,9.675441637975851,Low,81.1829007361303,-6.96801303987192,37.33339444852493,6.0,Level 2,Long-Distance Traveler,No,Yes
1043,Chevy Bolt,109.79512826818667,59.04356144861528,58.2135,63.064625,100,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-13 10:00:00,2024-02-13 12:10:00,2024-02-13,10:00:00,12:10:00,1.3029419693211222,Evening,Monday,No,No,10.039817806428031,25.603799331857445,35.98360523295467,70.68328883636845,34.699683603413774,Medium,81.8210812984393,1.747312129244089,26.59423983035405,2.0,Level 1,Long-Distance Traveler,Yes,Yes
1044,Tesla Model 3,100.0,57.37526105422927,47.06682753125,77.18959715125,19,Los Angeles,California,United States,34.0536909,-118.242766,2024-02-13 11:00:00,2024-02-13 13:07:00,2024-02-13,11:00:00,13:07:00,3.7184560198464975,Afternoon,Sunday,Yes,No,17.53493129851908,7.635488881129267,73.00742421215116,89.91469896836313,16.90727475621196,Low,89.80286253287949,-20.213590859102776,26.1161106411304,4.0,DC Fast Charger,Long-Distance Traveler,Yes,No
1045,Chevy Bolt,85.0,59.52135098914481,59.1,64.025,17,Houston,Texas,United States,29.7589382,-95.3676974,2024-02-13 12:00:00,2024-02-13 15:15:00,2024-02-13,12:00:00,15:15:00,2.1552441827737554,Morning,Sunday,Yes,No,29.758384839143087,29.385047414670687,10.813905445398316,36.548360117720776,25.73445467232246,Low,51.20231810325872,-18.52962861226859,20.065330227901818,1.0,DC Fast Charger,Casual Driver,Yes,No
